,regYear,regMonth,salesVolume,province,model
25,2018,2,306,湖南,7a7885e2d7c00bcf
26,2018,3,526,湖南,7a7885e2d7c00bcf
27,2018,4,527,湖南,7a7885e2d7c00bcf
24,2018,1,48,湖南,7aab7fca2470987e
25,2018,2,21,湖南,7aab7fca2470987e
26,2018,3,29,湖南,7aab7fca2470987e
27,2018,4,28,湖南,7aab7fca2470987e
24,2018,1,1439,湖南,7cf283430b3b5e38
25,2018,2,958,湖南,7cf283430b3b5e38
26,2018,3,2179,湖南,7cf283430b3b5e38
27,2018,4,2183,湖南,7cf283430b3b5e38
24,2018,1,1471,湖南,8c915fe4632fb9fa
25,2018,2,659,湖南,8c915fe4632fb9fa
26,2018,3,914,湖南,8c915fe4632fb9fa
27,2018,4,935,湖南,8c915fe4632fb9fa
24,2018,1,636,湖南,936168bd4850913d
25,2018,2,364,湖南,936168bd4850913d
26,2018,3,656,湖南,936168bd4850913d
27,2018,4,656,湖南,936168bd4850913d
24,2018,1,731,湖南,97f15de12cfabbd5
25,2018,2,251,湖南,97f15de12cfabbd5
26,2018,3,524,湖南,97f15de12cfabbd5
27,2018,4,507,湖南,97f15de12cfabbd5
24,2018,1,236,湖南,9c1c7ee8ebdda299
25,2018,2,107,湖南,9c1c7ee8ebdda299
26,2018,3,185,湖南,9c1c7ee8ebdda299
27,2018,4,187,湖南,9c1c7ee8ebdda299
24,2018,1,378,湖南,a207df29ec9583f0
25,2018,2,257,湖南,a207df29ec9583f0
26,2018,3,290,湖南,a207df29ec9583f0
27,2018,4,294,湖南,a207df29ec9583f0
24,2018,1,569,湖南,a28bb927b6fcb33c
25,2018,2,405,湖南,a28bb927b6fcb33c
26,2018,3,789,湖南,a28bb927b6fcb33c
27,2018,4,804,湖南,a28bb927b6fcb33c
24,2018,1,362,湖南,a432c483b5beb856
25,2018,2,182,湖南,a432c483b5beb856
26,2018,3,359,湖南,a432c483b5beb856
27,2018,4,351,湖南,a432c483b5beb856
24,2018,1,545,湖南,a9a43d1a7ecbe75d
25,2018,2,238,湖南,a9a43d1a7ecbe75d
26,2018,3,341,湖南,a9a43d1a7ecbe75d
27,2018,4,338,湖南,a9a43d1a7ecbe75d
24,2018,1,1414,湖南,af6f4f548684e14d
25,2018,2,660,湖南,af6f4f548684e14d
26,2018,3,1397,湖南,af6f4f548684e14d
27,2018,4,1390,湖南,af6f4f548684e14d
24,2018,1,795,湖南,b25c4e2e3856af22
25,2018,2,184,湖南,b25c4e2e3856af22
26,2018,3,547,湖南,b25c4e2e3856af22
27,2018,4,517,湖南,b25c4e2e3856af22
24,2018,1,53,湖南,b4be3a4917289c82
25,2018,2,56,湖南,b4be3a4917289c82
26,2018,3,88,湖南,b4be3a4917289c82
27,2018,4,89,湖南,b4be3a4917289c82
24,2018,1,188,湖南,bb9fbec9a2833839
25,2018,2,166,湖南,bb9fbec9a2833839
26,2018,3,326,湖南,bb9fbec9a2833839
27,2018,4,324,湖南,bb9fbec9a2833839
24,2018,1,212,湖南,c06a2a387c0ee510
25,2018,2,167,湖南,c06a2a387c0ee510
26,2018,3,272,湖南,c06a2a387c0ee510
27,2018,4,280,湖南,c06a2a387c0ee510
24,2018,1,605,湖南,c6833cb891626c17
25,2018,2,319,湖南,c6833cb891626c17
26,2018,3,583,湖南,c6833cb891626c17
27,2018,4,591,湖南,c6833cb891626c17
24,2018,1,352,湖南,c6cd4e0e073f5ac2
25,2018,2,-22,湖南,c6cd4e0e073f5ac2
26,2018,3,364,湖南,c6cd4e0e073f5ac2
27,2018,4,343,湖南,c6cd4e0e073f5ac2
24,2018,1,476,湖南,cc21c7e91a3b5a0c
25,2018,2,251,湖南,cc21c7e91a3b5a0c
26,2018,3,549,湖南,cc21c7e91a3b5a0c
27,2018,4,551,湖南,cc21c7e91a3b5a0c
24,2018,1,660,湖南,cd5841d44fd7625e
25,2018,2,363,湖南,cd5841d44fd7625e
26,2018,3,532,湖南,cd5841d44fd7625e
27,2018,4,539,湖南,cd5841d44fd7625e
24,2018,1,354,湖南,d0f245b8781e3631
25,2018,2,51,湖南,d0f245b8781e3631
26,2018,3,233,湖南,d0f245b8781e3631
27,2018,4,217,湖南,d0f245b8781e3631
24,2018,1,1186,湖南,d4efbebb087fd03f
25,2018,2,458,湖南,d4efbebb087fd03f
26,2018,3,1076,湖南,d4efbebb087fd03f
27,2018,4,1089,湖南,d4efbebb087fd03f
24,2018,1,409,湖南,da457d15788fe8ee
25,2018,2,236,湖南,da457d15788fe8ee
26,2018,3,460,湖南,da457d15788fe8ee
27,2018,4,459,湖南,da457d15788fe8ee
24,2018,1,514,湖南,dff803b4024d261d
25,2018,2,503,湖南,dff803b4024d261d
26,2018,3,483,湖南,dff803b4024d261d
27,2018,4,490,湖南,dff803b4024d261d
24,2018,1,398,湖南,ea489c253676aafc
25,2018,2,49,湖南,ea489c253676aafc
26,2018,3,450,湖南,ea489c253676aafc
27,2018,4,442,湖南,ea489c253676aafc
24,2018,1,365,湖南,ef76a85c4b39f693
25,2018,2,225,湖南,ef76a85c4b39f693
26,2018,3,399,湖南,ef76a85c4b39f693
27,2018,4,395,湖南,ef76a85c4b39f693
24,2018,1,233,湖南,f270f6a489c6a9d7
25,2018,2,146,湖南,f270f6a489c6a9d7
26,2018,3,186,湖南,f270f6a489c6a9d7
27,2018,4,172,湖南,f270f6a489c6a9d7
24,2018,1,153,湖南,f5d69960089c3614
25,2018,2,94,湖南,f5d69960089c3614
26,2018,3,154,湖南,f5d69960089c3614
27,2018,4,157,湖南,f5d69960089c3614
24,2018,1,413,湖南,f8a6975573af1b33
25,2018,2,230,湖南,f8a6975573af1b33
26,2018,3,437,湖南,f8a6975573af1b33
27,2018,4,441,湖南,f8a6975573af1b33
24,2018,1,627,湖南,fc32b1a017b34efe
25,2018,2,194,湖南,fc32b1a017b34efe
26,2018,3,584,湖南,fc32b1a017b34efe
27,2018,4,597,湖南,fc32b1a017b34efe
24,2018,1,556,湖南,fde95ea242abd896
25,2018,2,179,湖南,fde95ea242abd896
26,2018,3,557,湖南,fde95ea242abd896
27,2018,4,560,湖南,fde95ea242abd896
24,2018,1,1925,湖南,feabbf46658382b9
25,2018,2,762,湖南,feabbf46658382b9
26,2018,3,1401,湖南,feabbf46658382b9
27,2018,4,1406,湖南,feabbf46658382b9
24,2018,1,600,福建,02aab221aabc03b9
25,2018,2,318,福建,02aab221aabc03b9
26,2018,3,487,福建,02aab221aabc03b9
27,2018,4,498,福建,02aab221aabc03b9
24,2018,1,110,福建,04e66e578f653ab9
25,2018,2,77,福建,04e66e578f653ab9
26,2018,3,126,福建,04e66e578f653ab9
27,2018,4,129,福建,04e66e578f653ab9
24,2018,1,477,福建,06880909932890ca
25,2018,2,310,福建,06880909932890ca
26,2018,3,498,福建,06880909932890ca
27,2018,4,517,福建,06880909932890ca
24,2018,1,1243,福建,0797526c057dcf5b
25,2018,2,1076,福建,0797526c057dcf5b
26,2018,3,1878,福建,0797526c057dcf5b
27,2018,4,1889,福建,0797526c057dcf5b
24,2018,1,190,福建,12f8b7e14947c34d
25,2018,2,131,福建,12f8b7e14947c34d
26,2018,3,287,福建,12f8b7e14947c34d
27,2018,4,281,福建,12f8b7e14947c34d
24,2018,1,95,福建,17363f08d683d52b
25,2018,2,2,福建,17363f08d683d52b
26,2018,3,61,福建,17363f08d683d52b
27,2018,4,58,福建,17363f08d683d52b
24,2018,1,563,福建,17bc272c93f19d56
25,2018,2,614,福建,17bc272c93f19d56
26,2018,3,502,福建,17bc272c93f19d56
27,2018,4,502,福建,17bc272c93f19d56
24,2018,1,572,福建,212083a9246d2fd3
25,2018,2,317,福建,212083a9246d2fd3
26,2018,3,590,福建,212083a9246d2fd3
27,2018,4,600,福建,212083a9246d2fd3
24,2018,1,403,福建,28e29f2c03dcd84c
25,2018,2,138,福建,28e29f2c03dcd84c
26,2018,3,260,福建,28e29f2c03dcd84c
27,2018,4,250,福建,28e29f2c03dcd84c
24,2018,1,416,福建,2a2ab41f8f6ff1cb
25,2018,2,301,福建,2a2ab41f8f6ff1cb
26,2018,3,520,福建,2a2ab41f8f6ff1cb
27,2018,4,527,福建,2a2ab41f8f6ff1cb
24,2018,1,175,福建,2d0d2c3403909fdb
25,2018,2,90,福建,2d0d2c3403909fdb
26,2018,3,127,福建,2d0d2c3403909fdb
27,2018,4,128,福建,2d0d2c3403909fdb
24,2018,1,30,福建,346393c2c6305fb1
25,2018,2,-2,福建,346393c2c6305fb1
26,2018,3,33,福建,346393c2c6305fb1
27,2018,4,31,福建,346393c2c6305fb1
24,2018,1,295,福建,37aa9169b575ef79
25,2018,2,287,福建,37aa9169b575ef79
26,2018,3,557,福建,37aa9169b575ef79
27,2018,4,559,福建,37aa9169b575ef79
24,2018,1,310,福建,3c974920a76ac9c1
25,2018,2,200,福建,3c974920a76ac9c1
26,2018,3,308,福建,3c974920a76ac9c1
27,2018,4,314,福建,3c974920a76ac9c1
24,2018,1,1262,福建,3d7554f1f56dd664
25,2018,2,1282,福建,3d7554f1f56dd664
26,2018,3,1860,福建,3d7554f1f56dd664
27,2018,4,1896,福建,3d7554f1f56dd664
24,2018,1,167,福建,3e21824be728cbec
25,2018,2,65,福建,3e21824be728cbec
26,2018,3,222,福建,3e21824be728cbec
27,2018,4,211,福建,3e21824be728cbec
24,2018,1,525,福建,4a103c30d593fbbe
25,2018,2,462,福建,4a103c30d593fbbe
26,2018,3,842,福建,4a103c30d593fbbe
27,2018,4,843,福建,4a103c30d593fbbe
24,2018,1,7,福建,4f79773e600518a6
25,2018,2,-12,福建,4f79773e600518a6
26,2018,3,4,福建,4f79773e600518a6
27,2018,4,0,福建,4f79773e600518a6
24,2018,1,337,福建,54fc07138d70374c
25,2018,2,99,福建,54fc07138d70374c
26,2018,3,135,福建,54fc07138d70374c
27,2018,4,126,福建,54fc07138d70374c
24,2018,1,247,福建,5b1c11c3efed5312
25,2018,2,128,福建,5b1c11c3efed5312
26,2018,3,196,福建,5b1c11c3efed5312
27,2018,4,199,福建,5b1c11c3efed5312
24,2018,1,263,福建,5d7fb682edd0f937
25,2018,2,151,福建,5d7fb682edd0f937
26,2018,3,256,福建,5d7fb682edd0f937
27,2018,4,258,福建,5d7fb682edd0f937
24,2018,1,829,福建,6155b214590c66e6
25,2018,2,598,福建,6155b214590c66e6
26,2018,3,1016,福建,6155b214590c66e6
27,2018,4,1042,福建,6155b214590c66e6
24,2018,1,408,福建,61e73e32ad101892
25,2018,2,234,福建,61e73e32ad101892
26,2018,3,379,福建,61e73e32ad101892
27,2018,4,375,福建,61e73e32ad101892
24,2018,1,690,福建,63065128401bb3ff
25,2018,2,639,福建,63065128401bb3ff
26,2018,3,1407,福建,63065128401bb3ff
27,2018,4,1456,福建,63065128401bb3ff
24,2018,1,412,福建,6858d6dfe680bdf7
25,2018,2,225,福建,6858d6dfe680bdf7
26,2018,3,377,福建,6858d6dfe680bdf7
27,2018,4,380,福建,6858d6dfe680bdf7
24,2018,1,102,福建,7023efdab9cedc03
25,2018,2,72,福建,7023efdab9cedc03
26,2018,3,176,福建,7023efdab9cedc03
27,2018,4,180,福建,7023efdab9cedc03
24,2018,1,354,福建,7245e0ee27b195cd
25,2018,2,256,福建,7245e0ee27b195cd
26,2018,3,385,福建,7245e0ee27b195cd
27,2018,4,391,福建,7245e0ee27b195cd
24,2018,1,419,福建,79de4e4b24c35b04
25,2018,2,283,福建,79de4e4b24c35b04
26,2018,3,475,福建,79de4e4b24c35b04
27,2018,4,460,福建,79de4e4b24c35b04
24,2018,1,199,福建,7a7885e2d7c00bcf
25,2018,2,243,福建,7a7885e2d7c00bcf
26,2018,3,392,福建,7a7885e2d7c00bcf
27,2018,4,389,福建,7a7885e2d7c00bcf
24,2018,1,90,福建,7aab7fca2470987e
25,2018,2,37,福建,7aab7fca2470987e
26,2018,3,60,福建,7aab7fca2470987e
27,2018,4,59,福建,7aab7fca2470987e
24,2018,1,939,福建,7cf283430b3b5e38
25,2018,2,806,福建,7cf283430b3b5e38
26,2018,3,1450,福建,7cf283430b3b5e38
27,2018,4,1468,福建,7cf283430b3b5e38
24,2018,1,663,福建,8c915fe4632fb9fa
25,2018,2,496,福建,8c915fe4632fb9fa
26,2018,3,563,福建,8c915fe4632fb9fa
27,2018,4,579,福建,8c915fe4632fb9fa
24,2018,1,640,福建,936168bd4850913d
25,2018,2,349,福建,936168bd4850913d
26,2018,3,565,福建,936168bd4850913d
27,2018,4,559,福建,936168bd4850913d
24,2018,1,617,福建,97f15de12cfabbd5
25,2018,2,384,福建,97f15de12cfabbd5
26,2018,3,548,福建,97f15de12cfabbd5
27,2018,4,555,福建,97f15de12cfabbd5
24,2018,1,203,福建,9c1c7ee8ebdda299
25,2018,2,88,福建,9c1c7ee8ebdda299
26,2018,3,194,福建,9c1c7ee8ebdda299
27,2018,4,198,福建,9c1c7ee8ebdda299
24,2018,1,580,福建,a207df29ec9583f0
25,2018,2,291,福建,a207df29ec9583f0
26,2018,3,368,福建,a207df29ec9583f0
27,2018,4,371,福建,a207df29ec9583f0
24,2018,1,550,福建,a28bb927b6fcb33c
25,2018,2,497,福建,a28bb927b6fcb33c
26,2018,3,1010,福建,a28bb927b6fcb33c
27,2018,4,1037,福建,a28bb927b6fcb33c
24,2018,1,156,福建,a432c483b5beb856
25,2018,2,105,福建,a432c483b5beb856
26,2018,3,220,福建,a432c483b5beb856
27,2018,4,221,福建,a432c483b5beb856
24,2018,1,163,福建,a9a43d1a7ecbe75d
25,2018,2,75,福建,a9a43d1a7ecbe75d
26,2018,3,115,福建,a9a43d1a7ecbe75d
27,2018,4,116,福建,a9a43d1a7ecbe75d
24,2018,1,585,福建,af6f4f548684e14d
25,2018,2,315,福建,af6f4f548684e14d
26,2018,3,540,福建,af6f4f548684e14d
27,2018,4,554,福建,af6f4f548684e14d
24,2018,1,387,福建,b25c4e2e3856af22
25,2018,2,77,福建,b25c4e2e3856af22
26,2018,3,243,福建,b25c4e2e3856af22
27,2018,4,225,福建,b25c4e2e3856af22
24,2018,1,24,福建,b4be3a4917289c82
25,2018,2,29,福建,b4be3a4917289c82
26,2018,3,70,福建,b4be3a4917289c82
27,2018,4,69,福建,b4be3a4917289c82
24,2018,1,203,福建,bb9fbec9a2833839
25,2018,2,142,福建,bb9fbec9a2833839
26,2018,3,282,福建,bb9fbec9a2833839
27,2018,4,287,福建,bb9fbec9a2833839
24,2018,1,229,福建,c06a2a387c0ee510
25,2018,2,213,福建,c06a2a387c0ee510
26,2018,3,292,福建,c06a2a387c0ee510
27,2018,4,301,福建,c06a2a387c0ee510
24,2018,1,379,福建,c6833cb891626c17
25,2018,2,207,福建,c6833cb891626c17
26,2018,3,381,福建,c6833cb891626c17
27,2018,4,399,福建,c6833cb891626c17
24,2018,1,134,福建,c6cd4e0e073f5ac2
25,2018,2,36,福建,c6cd4e0e073f5ac2
26,2018,3,151,福建,c6cd4e0e073f5ac2
27,2018,4,140,福建,c6cd4e0e073f5ac2
24,2018,1,537,福建,cc21c7e91a3b5a0c
25,2018,2,408,福建,cc21c7e91a3b5a0c
26,2018,3,666,福建,cc21c7e91a3b5a0c
27,2018,4,663,福建,cc21c7e91a3b5a0c
24,2018,1,533,福建,cd5841d44fd7625e
25,2018,2,324,福建,cd5841d44fd7625e
26,2018,3,487,福建,cd5841d44fd7625e
27,2018,4,497,福建,cd5841d44fd7625e
24,2018,1,119,福建,d0f245b8781e3631
25,2018,2,65,福建,d0f245b8781e3631
26,2018,3,137,福建,d0f245b8781e3631
27,2018,4,140,福建,d0f245b8781e3631
24,2018,1,691,福建,d4efbebb087fd03f
25,2018,2,562,福建,d4efbebb087fd03f
26,2018,3,1089,福建,d4efbebb087fd03f
27,2018,4,1111,福建,d4efbebb087fd03f
24,2018,1,369,福建,da457d15788fe8ee
25,2018,2,173,福建,da457d15788fe8ee
26,2018,3,323,福建,da457d15788fe8ee
27,2018,4,319,福建,da457d15788fe8ee
24,2018,1,796,福建,dff803b4024d261d
25,2018,2,479,福建,dff803b4024d261d
26,2018,3,758,福建,dff803b4024d261d
27,2018,4,770,福建,dff803b4024d261d
24,2018,1,272,福建,ea489c253676aafc
25,2018,2,212,福建,ea489c253676aafc
26,2018,3,416,福建,ea489c253676aafc
27,2018,4,422,福建,ea489c253676aafc
24,2018,1,274,福建,ef76a85c4b39f693
25,2018,2,148,福建,ef76a85c4b39f693
26,2018,3,279,福建,ef76a85c4b39f693
27,2018,4,285,福建,ef76a85c4b39f693
24,2018,1,28,福建,f270f6a489c6a9d7
25,2018,2,85,福建,f270f6a489c6a9d7
26,2018,3,83,福建,f270f6a489c6a9d7
27,2018,4,79,福建,f270f6a489c6a9d7
24,2018,1,120,福建,f5d69960089c3614
25,2018,2,70,福建,f5d69960089c3614
26,2018,3,101,福建,f5d69960089c3614
27,2018,4,103,福建,f5d69960089c3614
24,2018,1,611,福建,f8a6975573af1b33
25,2018,2,350,福建,f8a6975573af1b33
26,2018,3,584,福建,f8a6975573af1b33
27,2018,4,594,福建,f8a6975573af1b33
24,2018,1,210,福建,fc32b1a017b34efe
25,2018,2,120,福建,fc32b1a017b34efe
26,2018,3,232,福建,fc32b1a017b34efe
27,2018,4,232,福建,fc32b1a017b34efe
24,2018,1,705,福建,fde95ea242abd896
25,2018,2,464,福建,fde95ea242abd896
26,2018,3,778,福建,fde95ea242abd896
27,2018,4,778,福建,fde95ea242abd896
24,2018,1,590,福建,feabbf46658382b9
25,2018,2,289,福建,feabbf46658382b9
26,2018,3,599,福建,feabbf46658382b9
27,2018,4,604,福建,feabbf46658382b9
24,2018,1,323,辽宁,02aab221aabc03b9
25,2018,2,235,辽宁,02aab221aabc03b9
26,2018,3,287,辽宁,02aab221aabc03b9
27,2018,4,288,辽宁,02aab221aabc03b9
24,2018,1,53,辽宁,04e66e578f653ab9
25,2018,2,51,辽宁,04e66e578f653ab9
26,2018,3,60,辽宁,04e66e578f653ab9
27,2018,4,61,辽宁,04e66e578f653ab9
24,2018,1,137,辽宁,06880909932890ca
25,2018,2,78,辽宁,06880909932890ca
26,2018,3,179,辽宁,06880909932890ca
27,2018,4,177,辽宁,06880909932890ca
24,2018,1,1145,辽宁,0797526c057dcf5b
25,2018,2,1223,辽宁,0797526c057dcf5b
26,2018,3,2386,辽宁,0797526c057dcf5b
27,2018,4,2411,辽宁,0797526c057dcf5b
24,2018,1,29,辽宁,12f8b7e14947c34d
25,2018,2,25,辽宁,12f8b7e14947c34d
26,2018,3,113,辽宁,12f8b7e14947c34d
27,2018,4,108,辽宁,12f8b7e14947c34d
24,2018,1,78,辽宁,17363f08d683d52b
25,2018,2,-15,辽宁,17363f08d683d52b
26,2018,3,60,辽宁,17363f08d683d52b
27,2018,4,59,辽宁,17363f08d683d52b
24,2018,1,1073,辽宁,17bc272c93f19d56
25,2018,2,1107,辽宁,17bc272c93f19d56
26,2018,3,1282,辽宁,17bc272c93f19d56
27,2018,4,1284,辽宁,17bc272c93f19d56
24,2018,1,158,辽宁,212083a9246d2fd3
25,2018,2,76,辽宁,212083a9246d2fd3
26,2018,3,214,辽宁,212083a9246d2fd3
27,2018,4,213,辽宁,212083a9246d2fd3
24,2018,1,269,辽宁,28e29f2c03dcd84c
25,2018,2,163,辽宁,28e29f2c03dcd84c
26,2018,3,242,辽宁,28e29f2c03dcd84c
27,2018,4,240,辽宁,28e29f2c03dcd84c
24,2018,1,389,辽宁,2a2ab41f8f6ff1cb
25,2018,2,359,辽宁,2a2ab41f8f6ff1cb
26,2018,3,542,辽宁,2a2ab41f8f6ff1cb
27,2018,4,550,辽宁,2a2ab41f8f6ff1cb
24,2018,1,602,辽宁,2d0d2c3403909fdb
25,2018,2,414,辽宁,2d0d2c3403909fdb
26,2018,3,615,辽宁,2d0d2c3403909fdb
27,2018,4,620,辽宁,2d0d2c3403909fdb
24,2018,1,83,辽宁,346393c2c6305fb1
25,2018,2,20,辽宁,346393c2c6305fb1
26,2018,3,152,辽宁,346393c2c6305fb1
27,2018,4,144,辽宁,346393c2c6305fb1
24,2018,1,867,辽宁,37aa9169b575ef79
25,2018,2,889,辽宁,37aa9169b575ef79
26,2018,3,1754,辽宁,37aa9169b575ef79
27,2018,4,1753,辽宁,37aa9169b575ef79
24,2018,1,694,辽宁,3c974920a76ac9c1
25,2018,2,599,辽宁,3c974920a76ac9c1
26,2018,3,797,辽宁,3c974920a76ac9c1
27,2018,4,804,辽宁,3c974920a76ac9c1
24,2018,1,1542,辽宁,3d7554f1f56dd664
25,2018,2,1709,辽宁,3d7554f1f56dd664
26,2018,3,2459,辽宁,3d7554f1f56dd664
27,2018,4,2476,辽宁,3d7554f1f56dd664
24,2018,1,20,辽宁,3e21824be728cbec
25,2018,2,8,辽宁,3e21824be728cbec
26,2018,3,78,辽宁,3e21824be728cbec
27,2018,4,75,辽宁,3e21824be728cbec
24,2018,1,601,辽宁,4a103c30d593fbbe
25,2018,2,584,辽宁,4a103c30d593fbbe
26,2018,3,1232,辽宁,4a103c30d593fbbe
27,2018,4,1253,辽宁,4a103c30d593fbbe
24,2018,1,71,辽宁,4f79773e600518a6
25,2018,2,11,辽宁,4f79773e600518a6
26,2018,3,54,辽宁,4f79773e600518a6
27,2018,4,47,辽宁,4f79773e600518a6
24,2018,1,244,辽宁,54fc07138d70374c
25,2018,2,115,辽宁,54fc07138d70374c
26,2018,3,283,辽宁,54fc07138d70374c
27,2018,4,283,辽宁,54fc07138d70374c
24,2018,1,5,辽宁,5b1c11c3efed5312
25,2018,2,-4,辽宁,5b1c11c3efed5312
26,2018,3,37,辽宁,5b1c11c3efed5312
27,2018,4,33,辽宁,5b1c11c3efed5312
24,2018,1,145,辽宁,5d7fb682edd0f937
25,2018,2,95,辽宁,5d7fb682edd0f937
26,2018,3,147,辽宁,5d7fb682edd0f937
27,2018,4,147,辽宁,5d7fb682edd0f937
24,2018,1,1167,辽宁,6155b214590c66e6
25,2018,2,802,辽宁,6155b214590c66e6
26,2018,3,1573,辽宁,6155b214590c66e6
27,2018,4,1619,辽宁,6155b214590c66e6
24,2018,1,650,辽宁,61e73e32ad101892
25,2018,2,494,辽宁,61e73e32ad101892
26,2018,3,883,辽宁,61e73e32ad101892
27,2018,4,894,辽宁,61e73e32ad101892
24,2018,1,428,辽宁,63065128401bb3ff
25,2018,2,370,辽宁,63065128401bb3ff
26,2018,3,983,辽宁,63065128401bb3ff
27,2018,4,989,辽宁,63065128401bb3ff
24,2018,1,250,辽宁,6858d6dfe680bdf7
25,2018,2,176,辽宁,6858d6dfe680bdf7
26,2018,3,252,辽宁,6858d6dfe680bdf7
27,2018,4,258,辽宁,6858d6dfe680bdf7
24,2018,1,27,辽宁,7023efdab9cedc03
25,2018,2,21,辽宁,7023efdab9cedc03
26,2018,3,82,辽宁,7023efdab9cedc03
27,2018,4,82,辽宁,7023efdab9cedc03
24,2018,1,446,辽宁,7245e0ee27b195cd
25,2018,2,378,辽宁,7245e0ee27b195cd
26,2018,3,545,辽宁,7245e0ee27b195cd
27,2018,4,569,辽宁,7245e0ee27b195cd
24,2018,1,583,辽宁,79de4e4b24c35b04
25,2018,2,490,辽宁,79de4e4b24c35b04
26,2018,3,783,辽宁,79de4e4b24c35b04
27,2018,4,784,辽宁,79de4e4b24c35b04
24,2018,1,142,辽宁,7a7885e2d7c00bcf
25,2018,2,183,辽宁,7a7885e2d7c00bcf
26,2018,3,395,辽宁,7a7885e2d7c00bcf
27,2018,4,387,辽宁,7a7885e2d7c00bcf
24,2018,1,148,辽宁,7aab7fca2470987e
25,2018,2,95,辽宁,7aab7fca2470987e
26,2018,3,137,辽宁,7aab7fca2470987e
27,2018,4,137,辽宁,7aab7fca2470987e
24,2018,1,383,辽宁,7cf283430b3b5e38
25,2018,2,319,辽宁,7cf283430b3b5e38
26,2018,3,822,辽宁,7cf283430b3b5e38
27,2018,4,839,辽宁,7cf283430b3b5e38
24,2018,1,409,辽宁,8c915fe4632fb9fa
25,2018,2,331,辽宁,8c915fe4632fb9fa
26,2018,3,428,辽宁,8c915fe4632fb9fa
27,2018,4,436,辽宁,8c915fe4632fb9fa
24,2018,1,943,辽宁,936168bd4850913d
25,2018,2,654,辽宁,936168bd4850913d
26,2018,3,934,辽宁,936168bd4850913d
27,2018,4,927,辽宁,936168bd4850913d
24,2018,1,1080,辽宁,97f15de12cfabbd5
25,2018,2,680,辽宁,97f15de12cfabbd5
26,2018,3,1158,辽宁,97f15de12cfabbd5
27,2018,4,1155,辽宁,97f15de12cfabbd5
24,2018,1,459,辽宁,9c1c7ee8ebdda299
25,2018,2,419,辽宁,9c1c7ee8ebdda299
26,2018,3,677,辽宁,9c1c7ee8ebdda299
27,2018,4,688,辽宁,9c1c7ee8ebdda299
24,2018,1,353,辽宁,a207df29ec9583f0
25,2018,2,227,辽宁,a207df29ec9583f0
26,2018,3,290,辽宁,a207df29ec9583f0
27,2018,4,295,辽宁,a207df29ec9583f0
24,2018,1,308,辽宁,a28bb927b6fcb33c
25,2018,2,339,辽宁,a28bb927b6fcb33c
26,2018,3,822,辽宁,a28bb927b6fcb33c
27,2018,4,834,辽宁,a28bb927b6fcb33c
24,2018,1,17,辽宁,a432c483b5beb856
25,2018,2,3,辽宁,a432c483b5beb856
26,2018,3,142,辽宁,a432c483b5beb856
27,2018,4,140,辽宁,a432c483b5beb856
24,2018,1,92,辽宁,a9a43d1a7ecbe75d
25,2018,2,59,辽宁,a9a43d1a7ecbe75d
26,2018,3,118,辽宁,a9a43d1a7ecbe75d
27,2018,4,119,辽宁,a9a43d1a7ecbe75d
24,2018,1,319,辽宁,af6f4f548684e14d
25,2018,2,233,辽宁,af6f4f548684e14d
26,2018,3,442,辽宁,af6f4f548684e14d
27,2018,4,445,辽宁,af6f4f548684e14d
24,2018,1,188,辽宁,b25c4e2e3856af22
25,2018,2,120,辽宁,b25c4e2e3856af22
26,2018,3,236,辽宁,b25c4e2e3856af22
27,2018,4,225,辽宁,b25c4e2e3856af22
24,2018,1,23,辽宁,b4be3a4917289c82
25,2018,2,32,辽宁,b4be3a4917289c82
26,2018,3,72,辽宁,b4be3a4917289c82
27,2018,4,71,辽宁,b4be3a4917289c82
24,2018,1,96,辽宁,bb9fbec9a2833839
25,2018,2,94,辽宁,bb9fbec9a2833839
26,2018,3,194,辽宁,bb9fbec9a2833839
27,2018,4,193,辽宁,bb9fbec9a2833839
24,2018,1,374,辽宁,c06a2a387c0ee510
25,2018,2,346,辽宁,c06a2a387c0ee510
26,2018,3,507,辽宁,c06a2a387c0ee510
27,2018,4,525,辽宁,c06a2a387c0ee510
24,2018,1,112,辽宁,c6833cb891626c17
25,2018,2,68,辽宁,c6833cb891626c17
26,2018,3,203,辽宁,c6833cb891626c17
27,2018,4,202,辽宁,c6833cb891626c17
24,2018,1,-9,辽宁,c6cd4e0e073f5ac2
25,2018,2,-49,辽宁,c6cd4e0e073f5ac2
26,2018,3,22,辽宁,c6cd4e0e073f5ac2
27,2018,4,16,辽宁,c6cd4e0e073f5ac2
24,2018,1,396,辽宁,cc21c7e91a3b5a0c
25,2018,2,345,辽宁,cc21c7e91a3b5a0c
26,2018,3,587,辽宁,cc21c7e91a3b5a0c
27,2018,4,591,辽宁,cc21c7e91a3b5a0c
24,2018,1,900,辽宁,cd5841d44fd7625e
25,2018,2,738,辽宁,cd5841d44fd7625e
26,2018,3,946,辽宁,cd5841d44fd7625e
27,2018,4,973,辽宁,cd5841d44fd7625e
24,2018,1,28,辽宁,d0f245b8781e3631
25,2018,2,4,辽宁,d0f245b8781e3631
26,2018,3,29,辽宁,d0f245b8781e3631
27,2018,4,27,辽宁,d0f245b8781e3631
24,2018,1,249,辽宁,d4efbebb087fd03f
25,2018,2,205,辽宁,d4efbebb087fd03f
26,2018,3,316,辽宁,d4efbebb087fd03f
