id,group,province,adcode,model,bodyType,regYear,regMonth,forecastVolum
4181,A,上海,310000,7023efdab9cedc03,Sedan,2018,4,452
4182,A,云南,530000,7023efdab9cedc03,Sedan,2018,4,110
4183,A,内蒙古,150000,7023efdab9cedc03,Sedan,2018,4,56
4184,A,北京,110000,7023efdab9cedc03,Sedan,2018,4,90
4185,A,四川,510000,7023efdab9cedc03,Sedan,2018,4,362
4186,A,安徽,340000,7023efdab9cedc03,Sedan,2018,4,535
4187,A,山东,370000,7023efdab9cedc03,Sedan,2018,4,385
4188,A,山西,140000,7023efdab9cedc03,Sedan,2018,4,82
4189,A,广东,440000,7023efdab9cedc03,Sedan,2018,4,491
4190,A,广西,450000,7023efdab9cedc03,Sedan,2018,4,115
4191,A,江苏,320000,7023efdab9cedc03,Sedan,2018,4,1055
4192,A,江西,360000,7023efdab9cedc03,Sedan,2018,4,284
4193,A,河北,130000,7023efdab9cedc03,Sedan,2018,4,242
4194,A,河南,410000,7023efdab9cedc03,Sedan,2018,4,381
4195,A,浙江,330000,7023efdab9cedc03,Sedan,2018,4,700
4196,A,湖北,420000,7023efdab9cedc03,Sedan,2018,4,310
4197,A,湖南,430000,7023efdab9cedc03,Sedan,2018,4,277
4198,A,福建,350000,7023efdab9cedc03,Sedan,2018,4,182
4199,A,辽宁,210000,7023efdab9cedc03,Sedan,2018,4,84
4200,A,重庆,500000,7023efdab9cedc03,Sedan,2018,4,125
4201,A,陕西,610000,7023efdab9cedc03,Sedan,2018,4,153
4202,A,黑龙江,230000,7023efdab9cedc03,Sedan,2018,4,43
4203,A,上海,310000,af6f4f548684e14d,SUV,2018,4,1180
4204,A,云南,530000,af6f4f548684e14d,SUV,2018,4,390
4205,A,内蒙古,150000,af6f4f548684e14d,SUV,2018,4,377
4206,A,北京,110000,af6f4f548684e14d,SUV,2018,4,577
4207,A,四川,510000,af6f4f548684e14d,SUV,2018,4,1163
4208,A,安徽,340000,af6f4f548684e14d,SUV,2018,4,1185
4209,A,山东,370000,af6f4f548684e14d,SUV,2018,4,1494
4210,A,山西,140000,af6f4f548684e14d,SUV,2018,4,526
4211,A,广东,440000,af6f4f548684e14d,SUV,2018,4,1427
4212,A,广西,450000,af6f4f548684e14d,SUV,2018,4,378
4213,A,江苏,320000,af6f4f548684e14d,SUV,2018,4,1784
4214,A,江西,360000,af6f4f548684e14d,SUV,2018,4,1221
4215,A,河北,130000,af6f4f548684e14d,SUV,2018,4,947
4216,A,河南,410000,af6f4f548684e14d,SUV,2018,4,1429
4217,A,浙江,330000,af6f4f548684e14d,SUV,2018,4,1332
4218,A,湖北,420000,af6f4f548684e14d,SUV,2018,4,1400
4219,A,湖南,430000,af6f4f548684e14d,SUV,2018,4,1392
4220,A,福建,350000,af6f4f548684e14d,SUV,2018,4,556
4221,A,辽宁,210000,af6f4f548684e14d,SUV,2018,4,447
4222,A,重庆,500000,af6f4f548684e14d,SUV,2018,4,501
4223,A,陕西,610000,af6f4f548684e14d,SUV,2018,4,488
4224,A,黑龙江,230000,af6f4f548684e14d,SUV,2018,4,220
4225,A,上海,310000,7cf283430b3b5e38,Sedan,2018,4,1467
4226,A,云南,530000,7cf283430b3b5e38,Sedan,2018,4,628
4227,A,内蒙古,150000,7cf283430b3b5e38,Sedan,2018,4,570
4228,A,北京,110000,7cf283430b3b5e38,Sedan,2018,4,218
4229,A,四川,510000,7cf283430b3b5e38,Sedan,2018,4,2216
4230,A,安徽,340000,7cf283430b3b5e38,Sedan,2018,4,2868
4231,A,山东,370000,7cf283430b3b5e38,Sedan,2018,4,4935
4232,A,山西,140000,7cf283430b3b5e38,Sedan,2018,4,1285
4233,A,广东,440000,7cf283430b3b5e38,Sedan,2018,4,2641
4234,A,广西,450000,7cf283430b3b5e38,Sedan,2018,4,1179
4235,A,江苏,320000,7cf283430b3b5e38,Sedan,2018,4,5425
4236,A,江西,360000,7cf283430b3b5e38,Sedan,2018,4,2523
4237,A,河北,130000,7cf283430b3b5e38,Sedan,2018,4,3064
4238,A,河南,410000,7cf283430b3b5e38,Sedan,2018,4,4577
4239,A,浙江,330000,7cf283430b3b5e38,Sedan,2018,4,3456
4240,A,湖北,420000,7cf283430b3b5e38,Sedan,2018,4,2133
4241,A,湖南,430000,7cf283430b3b5e38,Sedan,2018,4,2185
4242,A,福建,350000,7cf283430b3b5e38,Sedan,2018,4,1470
4243,A,辽宁,210000,7cf283430b3b5e38,Sedan,2018,4,841
4244,A,重庆,500000,7cf283430b3b5e38,Sedan,2018,4,710
4245,A,陕西,610000,7cf283430b3b5e38,Sedan,2018,4,1298
4246,A,黑龙江,230000,7cf283430b3b5e38,Sedan,2018,4,315
4247,A,上海,310000,d4efbebb087fd03f,Sedan,2018,4,165
4248,A,云南,530000,d4efbebb087fd03f,Sedan,2018,4,454
4249,A,内蒙古,150000,d4efbebb087fd03f,Sedan,2018,4,317
4250,A,北京,110000,d4efbebb087fd03f,Sedan,2018,4,881
4251,A,四川,510000,d4efbebb087fd03f,Sedan,2018,4,1413
4252,A,安徽,340000,d4efbebb087fd03f,Sedan,2018,4,939
4253,A,山东,370000,d4efbebb087fd03f,Sedan,2018,4,2390
4254,A,山西,140000,d4efbebb087fd03f,Sedan,2018,4,1207
4255,A,广东,440000,d4efbebb087fd03f,Sedan,2018,4,2115
4256,A,广西,450000,d4efbebb087fd03f,Sedan,2018,4,876
4257,A,江苏,320000,d4efbebb087fd03f,Sedan,2018,4,1382
4258,A,江西,360000,d4efbebb087fd03f,Sedan,2018,4,935
4259,A,河北,130000,d4efbebb087fd03f,Sedan,2018,4,1712
4260,A,河南,410000,d4efbebb087fd03f,Sedan,2018,4,2591
4261,A,浙江,330000,d4efbebb087fd03f,Sedan,2018,4,3473
4262,A,湖北,420000,d4efbebb087fd03f,Sedan,2018,4,1081
4263,A,湖南,430000,d4efbebb087fd03f,Sedan,2018,4,1091
4264,A,福建,350000,d4efbebb087fd03f,Sedan,2018,4,1113
4265,A,辽宁,210000,d4efbebb087fd03f,Sedan,2018,4,323
4266,A,重庆,500000,d4efbebb087fd03f,Sedan,2018,4,629
4267,A,陕西,610000,d4efbebb087fd03f,Sedan,2018,4,1895
4268,A,黑龙江,230000,d4efbebb087fd03f,Sedan,2018,4,183
4269,A,上海,310000,7245e0ee27b195cd,Sedan,2018,4,85
4270,A,云南,530000,7245e0ee27b195cd,Sedan,2018,4,514
4271,A,内蒙古,150000,7245e0ee27b195cd,Sedan,2018,4,401
4272,A,北京,110000,7245e0ee27b195cd,Sedan,2018,4,108
4273,A,四川,510000,7245e0ee27b195cd,Sedan,2018,4,1044
4274,A,安徽,340000,7245e0ee27b195cd,Sedan,2018,4,691
4275,A,山东,370000,7245e0ee27b195cd,Sedan,2018,4,1611
4276,A,山西,140000,7245e0ee27b195cd,Sedan,2018,4,1125
4277,A,广东,440000,7245e0ee27b195cd,Sedan,2018,4,1614
4278,A,广西,450000,7245e0ee27b195cd,Sedan,2018,4,661
4279,A,江苏,320000,7245e0ee27b195cd,Sedan,2018,4,836
4280,A,江西,360000,7245e0ee27b195cd,Sedan,2018,4,597
4281,A,河北,130000,7245e0ee27b195cd,Sedan,2018,4,1878
4282,A,河南,410000,7245e0ee27b195cd,Sedan,2018,4,1654
4283,A,浙江,330000,7245e0ee27b195cd,Sedan,2018,4,953
4284,A,湖北,420000,7245e0ee27b195cd,Sedan,2018,4,664
4285,A,湖南,430000,7245e0ee27b195cd,Sedan,2018,4,791
4286,A,福建,350000,7245e0ee27b195cd,Sedan,2018,4,393
4287,A,辽宁,210000,7245e0ee27b195cd,Sedan,2018,4,571
4288,A,重庆,500000,7245e0ee27b195cd,Sedan,2018,4,448
4289,A,陕西,610000,7245e0ee27b195cd,Sedan,2018,4,1063
4290,A,黑龙江,230000,7245e0ee27b195cd,Sedan,2018,4,375
4291,A,上海,310000,8c915fe4632fb9fa,SUV,2018,4,126
4292,A,云南,530000,8c915fe4632fb9fa,SUV,2018,4,958
4293,A,内蒙古,150000,8c915fe4632fb9fa,SUV,2018,4,649
4294,A,北京,110000,8c915fe4632fb9fa,SUV,2018,4,87
4295,A,四川,510000,8c915fe4632fb9fa,SUV,2018,4,1552
4296,A,安徽,340000,8c915fe4632fb9fa,SUV,2018,4,1253
4297,A,山东,370000,8c915fe4632fb9fa,SUV,2018,4,2502
4298,A,山西,140000,8c915fe4632fb9fa,SUV,2018,4,991
4299,A,广东,440000,8c915fe4632fb9fa,SUV,2018,4,1239
4300,A,广西,450000,8c915fe4632fb9fa,SUV,2018,4,678
4301,A,江苏,320000,8c915fe4632fb9fa,SUV,2018,4,1463
4302,A,江西,360000,8c915fe4632fb9fa,SUV,2018,4,865
4303,A,河北,130000,8c915fe4632fb9fa,SUV,2018,4,2631
4304,A,河南,410000,8c915fe4632fb9fa,SUV,2018,4,2246
4305,A,浙江,330000,8c915fe4632fb9fa,SUV,2018,4,1134
4306,A,湖北,420000,8c915fe4632fb9fa,SUV,2018,4,1148
4307,A,湖南,430000,8c915fe4632fb9fa,SUV,2018,4,937
4308,A,福建,350000,8c915fe4632fb9fa,SUV,2018,4,581
4309,A,辽宁,210000,8c915fe4632fb9fa,SUV,2018,4,438
4310,A,重庆,500000,8c915fe4632fb9fa,SUV,2018,4,459
4311,A,陕西,610000,8c915fe4632fb9fa,SUV,2018,4,870
4312,A,黑龙江,230000,8c915fe4632fb9fa,SUV,2018,4,808
4313,A,上海,310000,6155b214590c66e6,SUV,2018,4,427
4314,A,云南,530000,6155b214590c66e6,SUV,2018,4,1431
4315,A,内蒙古,150000,6155b214590c66e6,SUV,2018,4,1284
4316,A,北京,110000,6155b214590c66e6,SUV,2018,4,420
4317,A,四川,510000,6155b214590c66e6,SUV,2018,4,2613
4318,A,安徽,340000,6155b214590c66e6,SUV,2018,4,2246
4319,A,山东,370000,6155b214590c66e6,SUV,2018,4,4663
4320,A,山西,140000,6155b214590c66e6,SUV,2018,4,1277
4321,A,广东,440000,6155b214590c66e6,SUV,2018,4,3472
4322,A,广西,450000,6155b214590c66e6,SUV,2018,4,984
4323,A,江苏,320000,6155b214590c66e6,SUV,2018,4,3803
4324,A,江西,360000,6155b214590c66e6,SUV,2018,4,1439
4325,A,河北,130000,6155b214590c66e6,SUV,2018,4,3540
4326,A,河南,410000,6155b214590c66e6,SUV,2018,4,4904
4327,A,浙江,330000,6155b214590c66e6,SUV,2018,4,3130
4328,A,湖北,420000,6155b214590c66e6,SUV,2018,4,1985
4329,A,湖南,430000,6155b214590c66e6,SUV,2018,4,2388
4330,A,福建,350000,6155b214590c66e6,SUV,2018,4,1044
4331,A,辽宁,210000,6155b214590c66e6,SUV,2018,4,1621
4332,A,重庆,500000,6155b214590c66e6,SUV,2018,4,980
4333,A,陕西,610000,6155b214590c66e6,SUV,2018,4,1293
4334,A,黑龙江,230000,6155b214590c66e6,SUV,2018,4,1065
4335,A,上海,310000,28e29f2c03dcd84c,Sedan,2018,4,731
4336,A,云南,530000,28e29f2c03dcd84c,Sedan,2018,4,539
4337,A,内蒙古,150000,28e29f2c03dcd84c,Sedan,2018,4,602
4338,A,北京,110000,28e29f2c03dcd84c,Sedan,2018,4,1011
4339,A,四川,510000,28e29f2c03dcd84c,Sedan,2018,4,917
4340,A,安徽,340000,28e29f2c03dcd84c,Sedan,2018,4,1022
4341,A,山东,370000,28e29f2c03dcd84c,Sedan,2018,4,1531
4342,A,山西,140000,28e29f2c03dcd84c,Sedan,2018,4,851
4343,A,广东,440000,28e29f2c03dcd84c,Sedan,2018,4,721
4344,A,广西,450000,28e29f2c03dcd84c,Sedan,2018,4,175
4345,A,江苏,320000,28e29f2c03dcd84c,Sedan,2018,4,1776
4346,A,江西,360000,28e29f2c03dcd84c,Sedan,2018,4,391
4347,A,河北,130000,28e29f2c03dcd84c,Sedan,2018,4,1844
4348,A,河南,410000,28e29f2c03dcd84c,Sedan,2018,4,1337
4349,A,浙江,330000,28e29f2c03dcd84c,Sedan,2018,4,881
4350,A,湖北,420000,28e29f2c03dcd84c,Sedan,2018,4,360
4351,A,湖南,430000,28e29f2c03dcd84c,Sedan,2018,4,543
4352,A,福建,350000,28e29f2c03dcd84c,Sedan,2018,4,252
4353,A,辽宁,210000,28e29f2c03dcd84c,Sedan,2018,4,242
4354,A,重庆,500000,28e29f2c03dcd84c,Sedan,2018,4,426
4355,A,陕西,610000,28e29f2c03dcd84c,Sedan,2018,4,656
4356,A,黑龙江,230000,28e29f2c03dcd84c,Sedan,2018,4,99
4357,A,上海,310000,37aa9169b575ef79,Sedan,2018,4,127
4358,A,云南,530000,37aa9169b575ef79,Sedan,2018,4,1480
4359,A,内蒙古,150000,37aa9169b575ef79,Sedan,2018,4,1101
4360,A,北京,110000,37aa9169b575ef79,Sedan,2018,4,236
4361,A,四川,510000,37aa9169b575ef79,Sedan,2018,4,3337
4362,A,安徽,340000,37aa9169b575ef79,Sedan,2018,4,463
4363,A,山东,370000,37aa9169b575ef79,Sedan,2018,4,3461
4364,A,山西,140000,37aa9169b575ef79,Sedan,2018,4,1413
4365,A,广东,440000,37aa9169b575ef79,Sedan,2018,4,2649
4366,A,广西,450000,37aa9169b575ef79,Sedan,2018,4,569
4367,A,江苏,320000,37aa9169b575ef79,Sedan,2018,4,822
4368,A,江西,360000,37aa9169b575ef79,Sedan,2018,4,441
4369,A,河北,130000,37aa9169b575ef79,Sedan,2018,4,3846
4370,A,河南,410000,37aa9169b575ef79,Sedan,2018,4,2199
4371,A,浙江,330000,37aa9169b575ef79,Sedan,2018,4,745
4372,A,湖北,420000,37aa9169b575ef79,Sedan,2018,4,489
4373,A,湖南,430000,37aa9169b575ef79,Sedan,2018,4,1208
4374,A,福建,350000,37aa9169b575ef79,Sedan,2018,4,561
4375,A,辽宁,210000,37aa9169b575ef79,Sedan,2018,4,1755
4376,A,重庆,500000,37aa9169b575ef79,Sedan,2018,4,249
4377,A,陕西,610000,37aa9169b575ef79,Sedan,2018,4,850
4378,A,黑龙江,230000,37aa9169b575ef79,Sedan,2018,4,2150
4379,A,上海,310000,63065128401bb3ff,Sedan,2018,4,3098
4380,A,云南,530000,63065128401bb3ff,Sedan,2018,4,1643
4381,A,内蒙古,150000,63065128401bb3ff,Sedan,2018,4,840
4382,A,北京,110000,63065128401bb3ff,Sedan,2018,4,714
4383,A,四川,510000,63065128401bb3ff,Sedan,2018,4,2870
4384,A,安徽,340000,63065128401bb3ff,Sedan,2018,4,2928
4385,A,山东,370000,63065128401bb3ff,Sedan,2018,4,4422
4386,A,山西,140000,63065128401bb3ff,Sedan,2018,4,1993
4387,A,广东,440000,63065128401bb3ff,Sedan,2018,4,1926
4388,A,广西,450000,63065128401bb3ff,Sedan,2018,4,685
4389,A,江苏,320000,63065128401bb3ff,Sedan,2018,4,5037
4390,A,江西,360000,63065128401bb3ff,Sedan,2018,4,1950
4391,A,河北,130000,63065128401bb3ff,Sedan,2018,4,5203
4392,A,河南,410000,63065128401bb3ff,Sedan,2018,4,5740
4393,A,浙江,330000,63065128401bb3ff,Sedan,2018,4,2491
4394,A,湖北,420000,63065128401bb3ff,Sedan,2018,4,1701
4395,A,湖南,430000,63065128401bb3ff,Sedan,2018,4,2367
4396,A,福建,350000,63065128401bb3ff,Sedan,2018,4,1458
4397,A,辽宁,210000,63065128401bb3ff,Sedan,2018,4,991
4398,A,重庆,500000,63065128401bb3ff,Sedan,2018,4,1222
4399,A,陕西,610000,63065128401bb3ff,Sedan,2018,4,1921
4400,A,黑龙江,230000,63065128401bb3ff,Sedan,2018,4,453
4401,A,上海,310000,ea489c253676aafc,Sedan,2018,4,306
4402,A,云南,530000,ea489c253676aafc,Sedan,2018,4,868
4403,A,内蒙古,150000,ea489c253676aafc,Sedan,2018,4,1027
4404,A,北京,110000,ea489c253676aafc,Sedan,2018,4,62
4405,A,四川,510000,ea489c253676aafc,Sedan,2018,4,1437
4406,A,安徽,340000,ea489c253676aafc,Sedan,2018,4,1308
4407,A,山东,370000,ea489c253676aafc,Sedan,2018,4,4786
4408,A,山西,140000,ea489c253676aafc,Sedan,2018,4,2215
4409,A,广东,440000,ea489c253676aafc,Sedan,2018,4,844
4410,A,广西,450000,ea489c253676aafc,Sedan,2018,4,332
4411,A,江苏,320000,ea489c253676aafc,Sedan,2018,4,1570
4412,A,江西,360000,ea489c253676aafc,Sedan,2018,4,428
4413,A,河北,130000,ea489c253676aafc,Sedan,2018,4,5214
4414,A,河南,410000,ea489c253676aafc,Sedan,2018,4,2547
4415,A,浙江,330000,ea489c253676aafc,Sedan,2018,4,619
4416,A,湖北,420000,ea489c253676aafc,Sedan,2018,4,234
4417,A,湖南,430000,ea489c253676aafc,Sedan,2018,4,444
4418,A,福建,350000,ea489c253676aafc,Sedan,2018,4,424
4419,A,辽宁,210000,ea489c253676aafc,Sedan,2018,4,1245
4420,A,重庆,500000,ea489c253676aafc,Sedan,2018,4,279
4421,A,陕西,610000,ea489c253676aafc,Sedan,2018,4,1121
4422,A,黑龙江,230000,ea489c253676aafc,Sedan,2018,4,986
4423,A,上海,310000,cd5841d44fd7625e,Sedan,2018,4,351
4424,A,云南,530000,cd5841d44fd7625e,Sedan,2018,4,498
4425,A,内蒙古,150000,cd5841d44fd7625e,Sedan,2018,4,577
4426,A,北京,110000,cd5841d44fd7625e,Sedan,2018,4,1073
4427,A,四川,510000,cd5841d44fd7625e,Sedan,2018,4,1139
4428,A,安徽,340000,cd5841d44fd7625e,Sedan,2018,4,723
4429,A,山东,370000,cd5841d44fd7625e,Sedan,2018,4,2175
4430,A,山西,140000,cd5841d44fd7625e,Sedan,2018,4,522
4431,A,广东,440000,cd5841d44fd7625e,Sedan,2018,4,1216
4432,A,广西,450000,cd5841d44fd7625e,Sedan,2018,4,281
4433,A,江苏,320000,cd5841d44fd7625e,Sedan,2018,4,1416
4434,A,江西,360000,cd5841d44fd7625e,Sedan,2018,4,388
4435,A,河北,130000,cd5841d44fd7625e,Sedan,2018,4,2075
4436,A,河南,410000,cd5841d44fd7625e,Sedan,2018,4,1921
4437,A,浙江,330000,cd5841d44fd7625e,Sedan,2018,4,968
4438,A,湖北,420000,cd5841d44fd7625e,Sedan,2018,4,654
4439,A,湖南,430000,cd5841d44fd7625e,Sedan,2018,4,541
4440,A,福建,350000,cd5841d44fd7625e,Sedan,2018,4,499
4441,A,辽宁,210000,cd5841d44fd7625e,Sedan,2018,4,975
4442,A,重庆,500000,cd5841d44fd7625e,Sedan,2018,4,445
4443,A,陕西,610000,cd5841d44fd7625e,Sedan,2018,4,588
4444,A,黑龙江,230000,cd5841d44fd7625e,Sedan,2018,4,1126
4445,A,上海,310000,b25c4e2e3856af22,SUV,2018,4,422
4446,A,云南,530000,b25c4e2e3856af22,SUV,2018,4,357
4447,A,内蒙古,150000,b25c4e2e3856af22,SUV,2018,4,121
4448,A,北京,110000,b25c4e2e3856af22,SUV,2018,4,136
4449,A,四川,510000,b25c4e2e3856af22,SUV,2018,4,566
4450,A,安徽,340000,b25c4e2e3856af22,SUV,2018,4,587
4451,A,山东,370000,b25c4e2e3856af22,SUV,2018,4,861
4452,A,山西,140000,b25c4e2e3856af22,SUV,2018,4,39
4453,A,广东,440000,b25c4e2e3856af22,SUV,2018,4,774
4454,A,广西,450000,b25c4e2e3856af22,SUV,2018,4,142
4455,A,江苏,320000,b25c4e2e3856af22,SUV,2018,4,984
4456,A,江西,360000,b25c4e2e3856af22,SUV,2018,4,362
4457,A,河北,130000,b25c4e2e3856af22,SUV,2018,4,541
4458,A,河南,410000,b25c4e2e3856af22,SUV,2018,4,477
4459,A,浙江,330000,b25c4e2e3856af22,SUV,2018,4,974
4460,A,湖北,420000,b25c4e2e3856af22,SUV,2018,4,427
4461,A,湖南,430000,b25c4e2e3856af22,SUV,2018,4,519
4462,A,福建,350000,b25c4e2e3856af22,SUV,2018,4,227
4463,A,辽宁,210000,b25c4e2e3856af22,SUV,2018,4,227
4464,A,重庆,500000,b25c4e2e3856af22,SUV,2018,4,197
4465,A,陕西,610000,b25c4e2e3856af22,SUV,2018,4,166
4466,A,黑龙江,230000,b25c4e2e3856af22,SUV,2018,4,158
4467,A,上海,310000,4a103c30d593fbbe,Sedan,2018,4,704
4468,A,云南,530000,4a103c30d593fbbe,Sedan,2018,4,718
4469,A,内蒙古,150000,4a103c30d593fbbe,Sedan,2018,4,744
4470,A,北京,110000,4a103c30d593fbbe,Sedan,2018,4,462
4471,A,四川,510000,4a103c30d593fbbe,Sedan,2018,4,2805
4472,A,安徽,340000,4a103c30d593fbbe,Sedan,2018,4,1922
4473,A,山东,370000,4a103c30d593fbbe,Sedan,2018,4,2914
4474,A,山西,140000,4a103c30d593fbbe,Sedan,2018,4,894
4475,A,广东,440000,4a103c30d593fbbe,Sedan,2018,4,1852
4476,A,广西,450000,4a103c30d593fbbe,Sedan,2018,4,480
4477,A,江苏,320000,4a103c30d593fbbe,Sedan,2018,4,3486
4478,A,江西,360000,4a103c30d593fbbe,Sedan,2018,4,961
4479,A,河北,130000,4a103c30d593fbbe,Sedan,2018,4,4274
4480,A,河南,410000,4a103c30d593fbbe,Sedan,2018,4,3582
4481,A,浙江,330000,4a103c30d593fbbe,Sedan,2018,4,2789
4482,A,湖北,420000,4a103c30d593fbbe,Sedan,2018,4,1105
4483,A,湖南,430000,4a103c30d593fbbe,Sedan,2018,4,1140
4484,A,福建,350000,4a103c30d593fbbe,Sedan,2018,4,845
4485,A,辽宁,210000,4a103c30d593fbbe,Sedan,2018,4,1255
4486,A,重庆,500000,4a103c30d593fbbe,Sedan,2018,4,576
4487,A,陕西,610000,4a103c30d593fbbe,Sedan,2018,4,946
4488,A,黑龙江,230000,4a103c30d593fbbe,Sedan,2018,4,1061
4489,A,上海,310000,7a7885e2d7c00bcf,Hatchback,2018,4,1102
4490,A,云南,530000,7a7885e2d7c00bcf,Hatchback,2018,4,342
4491,A,内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2018,4,354
4492,A,北京,110000,7a7885e2d7c00bcf,Hatchback,2018,4,738
4493,A,四川,510000,7a7885e2d7c00bcf,Hatchback,2018,4,925
4494,A,安徽,340000,7a7885e2d7c00bcf,Hatchback,2018,4,890
4495,A,山东,370000,7a7885e2d7c00bcf,Hatchback,2018,4,2466
4496,A,山西,140000,7a7885e2d7c00bcf,Hatchback,2018,4,328
4497,A,广东,440000,7a7885e2d7c00bcf,Hatchback,2018,4,978
4498,A,广西,450000,7a7885e2d7c00bcf,Hatchback,2018,4,237
4499,A,江苏,320000,7a7885e2d7c00bcf,Hatchback,2018,4,2679
4500,A,江西,360000,7a7885e2d7c00bcf,Hatchback,2018,4,432
4501,A,河北,130000,7a7885e2d7c00bcf,Hatchback,2018,4,2133
4502,A,河南,410000,7a7885e2d7c00bcf,Hatchback,2018,4,1576
4503,A,浙江,330000,7a7885e2d7c00bcf,Hatchback,2018,4,2420
4504,A,湖北,420000,7a7885e2d7c00bcf,Hatchback,2018,4,518
4505,A,湖南,430000,7a7885e2d7c00bcf,Hatchback,2018,4,529
4506,A,福建,350000,7a7885e2d7c00bcf,Hatchback,2018,4,391
4507,A,辽宁,210000,7a7885e2d7c00bcf,Hatchback,2018,4,389
4508,A,重庆,500000,7a7885e2d7c00bcf,Hatchback,2018,4,169
4509,A,陕西,610000,7a7885e2d7c00bcf,Hatchback,2018,4,495
4510,A,黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2018,4,403
4511,A,上海,310000,346393c2c6305fb1,SUV,2018,4,16
4512,A,云南,530000,346393c2c6305fb1,SUV,2018,4,24
4513,A,内蒙古,150000,346393c2c6305fb1,SUV,2018,4,61
4514,A,北京,110000,346393c2c6305fb1,SUV,2018,4,4
4515,A,四川,510000,346393c2c6305fb1,SUV,2018,4,65
4516,A,安徽,340000,346393c2c6305fb1,SUV,2018,4,225
4517,A,山东,370000,346393c2c6305fb1,SUV,2018,4,598
4518,A,山西,140000,346393c2c6305fb1,SUV,2018,4,308
4519,A,广东,440000,346393c2c6305fb1,SUV,2018,4,108
4520,A,广西,450000,346393c2c6305fb1,SUV,2018,4,66
4521,A,江苏,320000,346393c2c6305fb1,SUV,2018,4,144
4522,A,江西,360000,346393c2c6305fb1,SUV,2018,4,37
4523,A,河北,130000,346393c2c6305fb1,SUV,2018,4,580
4524,A,河南,410000,346393c2c6305fb1,SUV,2018,4,316
4525,A,浙江,330000,346393c2c6305fb1,SUV,2018,4,48
4526,A,湖北,420000,346393c2c6305fb1,SUV,2018,4,127
4527,A,湖南,430000,346393c2c6305fb1,SUV,2018,4,154
4528,A,福建,350000,346393c2c6305fb1,SUV,2018,4,33
4529,A,辽宁,210000,346393c2c6305fb1,SUV,2018,4,146
4530,A,重庆,500000,346393c2c6305fb1,SUV,2018,4,16
4531,A,陕西,610000,346393c2c6305fb1,SUV,2018,4,102
4532,A,黑龙江,230000,346393c2c6305fb1,SUV,2018,4,107
4533,A,上海,310000,02aab221aabc03b9,Sedan,2018,4,764
4534,A,云南,530000,02aab221aabc03b9,Sedan,2018,4,249
4535,A,内蒙古,150000,02aab221aabc03b9,Sedan,2018,4,104
4536,A,北京,110000,02aab221aabc03b9,Sedan,2018,4,681
4537,A,四川,510000,02aab221aabc03b9,Sedan,2018,4,636
4538,A,安徽,340000,02aab221aabc03b9,Sedan,2018,4,396
4539,A,山东,370000,02aab221aabc03b9,Sedan,2018,4,575
4540,A,山西,140000,02aab221aabc03b9,Sedan,2018,4,148
4541,A,广东,440000,02aab221aabc03b9,Sedan,2018,4,1339
4542,A,广西,450000,02aab221aabc03b9,Sedan,2018,4,170
4543,A,江苏,320000,02aab221aabc03b9,Sedan,2018,4,1536
4544,A,江西,360000,02aab221aabc03b9,Sedan,2018,4,262
4545,A,河北,130000,02aab221aabc03b9,Sedan,2018,4,401
4546,A,河南,410000,02aab221aabc03b9,Sedan,2018,4,353
4547,A,浙江,330000,02aab221aabc03b9,Sedan,2018,4,1534
4548,A,湖北,420000,02aab221aabc03b9,Sedan,2018,4,379
4549,A,湖南,430000,02aab221aabc03b9,Sedan,2018,4,325
4550,A,福建,350000,02aab221aabc03b9,Sedan,2018,4,500
4551,A,辽宁,210000,02aab221aabc03b9,Sedan,2018,4,290
4552,A,重庆,500000,02aab221aabc03b9,Sedan,2018,4,255
4553,A,陕西,610000,02aab221aabc03b9,Sedan,2018,4,241
4554,A,黑龙江,230000,02aab221aabc03b9,Sedan,2018,4,114
4555,A,上海,310000,5d7fb682edd0f937,SUV,2018,4,332
4556,A,云南,530000,5d7fb682edd0f937,SUV,2018,4,184
4557,A,内蒙古,150000,5d7fb682edd0f937,SUV,2018,4,107
4558,A,北京,110000,5d7fb682edd0f937,SUV,2018,4,275
4559,A,四川,510000,5d7fb682edd0f937,SUV,2018,4,357
4560,A,安徽,340000,5d7fb682edd0f937,SUV,2018,4,234
4561,A,山东,370000,5d7fb682edd0f937,SUV,2018,4,325
4562,A,山西,140000,5d7fb682edd0f937,SUV,2018,4,108
4563,A,广东,440000,5d7fb682edd0f937,SUV,2018,4,606
4564,A,广西,450000,5d7fb682edd0f937,SUV,2018,4,120
4565,A,江苏,320000,5d7fb682edd0f937,SUV,2018,4,794
4566,A,江西,360000,5d7fb682edd0f937,SUV,2018,4,150
4567,A,河北,130000,5d7fb682edd0f937,SUV,2018,4,222
4568,A,河南,410000,5d7fb682edd0f937,SUV,2018,4,229
4569,A,浙江,330000,5d7fb682edd0f937,SUV,2018,4,778
4570,A,湖北,420000,5d7fb682edd0f937,SUV,2018,4,284
4571,A,湖南,430000,5d7fb682edd0f937,SUV,2018,4,216
4572,A,福建,350000,5d7fb682edd0f937,SUV,2018,4,260
4573,A,辽宁,210000,5d7fb682edd0f937,SUV,2018,4,149
4574,A,重庆,500000,5d7fb682edd0f937,SUV,2018,4,144
