id,province,adcode,model,regYear,regMonth,forecastVolum
4328,湖北,420000,6155b214590c66e6,2018,4,1985
4329,湖南,430000,6155b214590c66e6,2018,4,2388
4330,福建,350000,6155b214590c66e6,2018,4,1044
4331,辽宁,210000,6155b214590c66e6,2018,4,1621
4332,重庆,500000,6155b214590c66e6,2018,4,980
4333,陕西,610000,6155b214590c66e6,2018,4,1293
4334,黑龙江,230000,6155b214590c66e6,2018,4,1065
4335,上海,310000,28e29f2c03dcd84c,2018,4,731
4336,云南,530000,28e29f2c03dcd84c,2018,4,539
4337,内蒙古,150000,28e29f2c03dcd84c,2018,4,602
4338,北京,110000,28e29f2c03dcd84c,2018,4,1011
4339,四川,510000,28e29f2c03dcd84c,2018,4,917
4340,安徽,340000,28e29f2c03dcd84c,2018,4,1022
4341,山东,370000,28e29f2c03dcd84c,2018,4,1531
4342,山西,140000,28e29f2c03dcd84c,2018,4,851
4343,广东,440000,28e29f2c03dcd84c,2018,4,721
4344,广西,450000,28e29f2c03dcd84c,2018,4,175
4345,江苏,320000,28e29f2c03dcd84c,2018,4,1776
4346,江西,360000,28e29f2c03dcd84c,2018,4,391
4347,河北,130000,28e29f2c03dcd84c,2018,4,1844
4348,河南,410000,28e29f2c03dcd84c,2018,4,1337
4349,浙江,330000,28e29f2c03dcd84c,2018,4,881
4350,湖北,420000,28e29f2c03dcd84c,2018,4,360
4351,湖南,430000,28e29f2c03dcd84c,2018,4,543
4352,福建,350000,28e29f2c03dcd84c,2018,4,252
4353,辽宁,210000,28e29f2c03dcd84c,2018,4,242
4354,重庆,500000,28e29f2c03dcd84c,2018,4,426
4355,陕西,610000,28e29f2c03dcd84c,2018,4,656
4356,黑龙江,230000,28e29f2c03dcd84c,2018,4,99
4357,上海,310000,37aa9169b575ef79,2018,4,127
4358,云南,530000,37aa9169b575ef79,2018,4,1480
4359,内蒙古,150000,37aa9169b575ef79,2018,4,1101
4360,北京,110000,37aa9169b575ef79,2018,4,236
4361,四川,510000,37aa9169b575ef79,2018,4,3337
4362,安徽,340000,37aa9169b575ef79,2018,4,463
4363,山东,370000,37aa9169b575ef79,2018,4,3461
4364,山西,140000,37aa9169b575ef79,2018,4,1413
4365,广东,440000,37aa9169b575ef79,2018,4,2649
4366,广西,450000,37aa9169b575ef79,2018,4,569
4367,江苏,320000,37aa9169b575ef79,2018,4,822
4368,江西,360000,37aa9169b575ef79,2018,4,441
4369,河北,130000,37aa9169b575ef79,2018,4,3846
4370,河南,410000,37aa9169b575ef79,2018,4,2199
4371,浙江,330000,37aa9169b575ef79,2018,4,745
4372,湖北,420000,37aa9169b575ef79,2018,4,489
4373,湖南,430000,37aa9169b575ef79,2018,4,1208
4374,福建,350000,37aa9169b575ef79,2018,4,561
4375,辽宁,210000,37aa9169b575ef79,2018,4,1755
4376,重庆,500000,37aa9169b575ef79,2018,4,249
4377,陕西,610000,37aa9169b575ef79,2018,4,850
4378,黑龙江,230000,37aa9169b575ef79,2018,4,2150
4379,上海,310000,63065128401bb3ff,2018,4,3098
4380,云南,530000,63065128401bb3ff,2018,4,1643
4381,内蒙古,150000,63065128401bb3ff,2018,4,840
4382,北京,110000,63065128401bb3ff,2018,4,714
4383,四川,510000,63065128401bb3ff,2018,4,2870
4384,安徽,340000,63065128401bb3ff,2018,4,2928
4385,山东,370000,63065128401bb3ff,2018,4,4422
4386,山西,140000,63065128401bb3ff,2018,4,1993
4387,广东,440000,63065128401bb3ff,2018,4,1926
4388,广西,450000,63065128401bb3ff,2018,4,685
4389,江苏,320000,63065128401bb3ff,2018,4,5037
4390,江西,360000,63065128401bb3ff,2018,4,1950
4391,河北,130000,63065128401bb3ff,2018,4,5203
4392,河南,410000,63065128401bb3ff,2018,4,5740
4393,浙江,330000,63065128401bb3ff,2018,4,2491
4394,湖北,420000,63065128401bb3ff,2018,4,1701
4395,湖南,430000,63065128401bb3ff,2018,4,2367
4396,福建,350000,63065128401bb3ff,2018,4,1458
4397,辽宁,210000,63065128401bb3ff,2018,4,991
4398,重庆,500000,63065128401bb3ff,2018,4,1222
4399,陕西,610000,63065128401bb3ff,2018,4,1921
4400,黑龙江,230000,63065128401bb3ff,2018,4,453
4401,上海,310000,ea489c253676aafc,2018,4,306
4402,云南,530000,ea489c253676aafc,2018,4,868
4403,内蒙古,150000,ea489c253676aafc,2018,4,1027
4404,北京,110000,ea489c253676aafc,2018,4,62
4405,四川,510000,ea489c253676aafc,2018,4,1437
4406,安徽,340000,ea489c253676aafc,2018,4,1308
4407,山东,370000,ea489c253676aafc,2018,4,4786
4408,山西,140000,ea489c253676aafc,2018,4,2215
4409,广东,440000,ea489c253676aafc,2018,4,844
4410,广西,450000,ea489c253676aafc,2018,4,332
4411,江苏,320000,ea489c253676aafc,2018,4,1570
4412,江西,360000,ea489c253676aafc,2018,4,428
4413,河北,130000,ea489c253676aafc,2018,4,5214
4414,河南,410000,ea489c253676aafc,2018,4,2547
4415,浙江,330000,ea489c253676aafc,2018,4,619
4416,湖北,420000,ea489c253676aafc,2018,4,234
4417,湖南,430000,ea489c253676aafc,2018,4,444
4418,福建,350000,ea489c253676aafc,2018,4,424
4419,辽宁,210000,ea489c253676aafc,2018,4,1245
4420,重庆,500000,ea489c253676aafc,2018,4,279
4421,陕西,610000,ea489c253676aafc,2018,4,1121
4422,黑龙江,230000,ea489c253676aafc,2018,4,986
4423,上海,310000,cd5841d44fd7625e,2018,4,351
4424,云南,530000,cd5841d44fd7625e,2018,4,498
4425,内蒙古,150000,cd5841d44fd7625e,2018,4,577
4426,北京,110000,cd5841d44fd7625e,2018,4,1073
4427,四川,510000,cd5841d44fd7625e,2018,4,1139
4428,安徽,340000,cd5841d44fd7625e,2018,4,723
4429,山东,370000,cd5841d44fd7625e,2018,4,2175
4430,山西,140000,cd5841d44fd7625e,2018,4,522
4431,广东,440000,cd5841d44fd7625e,2018,4,1216
4432,广西,450000,cd5841d44fd7625e,2018,4,281
4433,江苏,320000,cd5841d44fd7625e,2018,4,1416
4434,江西,360000,cd5841d44fd7625e,2018,4,388
4435,河北,130000,cd5841d44fd7625e,2018,4,2075
4436,河南,410000,cd5841d44fd7625e,2018,4,1921
4437,浙江,330000,cd5841d44fd7625e,2018,4,968
4438,湖北,420000,cd5841d44fd7625e,2018,4,654
4439,湖南,430000,cd5841d44fd7625e,2018,4,541
4440,福建,350000,cd5841d44fd7625e,2018,4,499
4441,辽宁,210000,cd5841d44fd7625e,2018,4,975
4442,重庆,500000,cd5841d44fd7625e,2018,4,445
4443,陕西,610000,cd5841d44fd7625e,2018,4,588
4444,黑龙江,230000,cd5841d44fd7625e,2018,4,1126
4445,上海,310000,b25c4e2e3856af22,2018,4,422
4446,云南,530000,b25c4e2e3856af22,2018,4,357
4447,内蒙古,150000,b25c4e2e3856af22,2018,4,121
4448,北京,110000,b25c4e2e3856af22,2018,4,136
4449,四川,510000,b25c4e2e3856af22,2018,4,566
4450,安徽,340000,b25c4e2e3856af22,2018,4,587
4451,山东,370000,b25c4e2e3856af22,2018,4,861
4452,山西,140000,b25c4e2e3856af22,2018,4,39
4453,广东,440000,b25c4e2e3856af22,2018,4,774
4454,广西,450000,b25c4e2e3856af22,2018,4,142
4455,江苏,320000,b25c4e2e3856af22,2018,4,984
4456,江西,360000,b25c4e2e3856af22,2018,4,362
4457,河北,130000,b25c4e2e3856af22,2018,4,541
4458,河南,410000,b25c4e2e3856af22,2018,4,477
4459,浙江,330000,b25c4e2e3856af22,2018,4,974
4460,湖北,420000,b25c4e2e3856af22,2018,4,427
4461,湖南,430000,b25c4e2e3856af22,2018,4,519
4462,福建,350000,b25c4e2e3856af22,2018,4,227
4463,辽宁,210000,b25c4e2e3856af22,2018,4,227
4464,重庆,500000,b25c4e2e3856af22,2018,4,197
4465,陕西,610000,b25c4e2e3856af22,2018,4,166
4466,黑龙江,230000,b25c4e2e3856af22,2018,4,158
4467,上海,310000,4a103c30d593fbbe,2018,4,704
4468,云南,530000,4a103c30d593fbbe,2018,4,718
4469,内蒙古,150000,4a103c30d593fbbe,2018,4,744
4470,北京,110000,4a103c30d593fbbe,2018,4,462
4471,四川,510000,4a103c30d593fbbe,2018,4,2805
4472,安徽,340000,4a103c30d593fbbe,2018,4,1922
4473,山东,370000,4a103c30d593fbbe,2018,4,2914
4474,山西,140000,4a103c30d593fbbe,2018,4,894
4475,广东,440000,4a103c30d593fbbe,2018,4,1852
4476,广西,450000,4a103c30d593fbbe,2018,4,480
4477,江苏,320000,4a103c30d593fbbe,2018,4,3486
4478,江西,360000,4a103c30d593fbbe,2018,4,961
4479,河北,130000,4a103c30d593fbbe,2018,4,4274
4480,河南,410000,4a103c30d593fbbe,2018,4,3582
4481,浙江,330000,4a103c30d593fbbe,2018,4,2789
4482,湖北,420000,4a103c30d593fbbe,2018,4,1105
4483,湖南,430000,4a103c30d593fbbe,2018,4,1140
4484,福建,350000,4a103c30d593fbbe,2018,4,845
4485,辽宁,210000,4a103c30d593fbbe,2018,4,1255
4486,重庆,500000,4a103c30d593fbbe,2018,4,576
4487,陕西,610000,4a103c30d593fbbe,2018,4,946
4488,黑龙江,230000,4a103c30d593fbbe,2018,4,1061
4489,上海,310000,7a7885e2d7c00bcf,2018,4,1102
4490,云南,530000,7a7885e2d7c00bcf,2018,4,342
4491,内蒙古,150000,7a7885e2d7c00bcf,2018,4,354
4492,北京,110000,7a7885e2d7c00bcf,2018,4,738
4493,四川,510000,7a7885e2d7c00bcf,2018,4,925
4494,安徽,340000,7a7885e2d7c00bcf,2018,4,890
4495,山东,370000,7a7885e2d7c00bcf,2018,4,2466
4496,山西,140000,7a7885e2d7c00bcf,2018,4,328
4497,广东,440000,7a7885e2d7c00bcf,2018,4,978
4498,广西,450000,7a7885e2d7c00bcf,2018,4,237
4499,江苏,320000,7a7885e2d7c00bcf,2018,4,2679
4500,江西,360000,7a7885e2d7c00bcf,2018,4,432
4501,河北,130000,7a7885e2d7c00bcf,2018,4,2133
4502,河南,410000,7a7885e2d7c00bcf,2018,4,1576
4503,浙江,330000,7a7885e2d7c00bcf,2018,4,2420
4504,湖北,420000,7a7885e2d7c00bcf,2018,4,518
4505,湖南,430000,7a7885e2d7c00bcf,2018,4,529
4506,福建,350000,7a7885e2d7c00bcf,2018,4,391
4507,辽宁,210000,7a7885e2d7c00bcf,2018,4,389
4508,重庆,500000,7a7885e2d7c00bcf,2018,4,169
4509,陕西,610000,7a7885e2d7c00bcf,2018,4,495
4510,黑龙江,230000,7a7885e2d7c00bcf,2018,4,403
4511,上海,310000,346393c2c6305fb1,2018,4,16
4512,云南,530000,346393c2c6305fb1,2018,4,24
4513,内蒙古,150000,346393c2c6305fb1,2018,4,61
4514,北京,110000,346393c2c6305fb1,2018,4,4
4515,四川,510000,346393c2c6305fb1,2018,4,65
4516,安徽,340000,346393c2c6305fb1,2018,4,225
4517,山东,370000,346393c2c6305fb1,2018,4,598
4518,山西,140000,346393c2c6305fb1,2018,4,308
4519,广东,440000,346393c2c6305fb1,2018,4,108
4520,广西,450000,346393c2c6305fb1,2018,4,66
4521,江苏,320000,346393c2c6305fb1,2018,4,144
4522,江西,360000,346393c2c6305fb1,2018,4,37
4523,河北,130000,346393c2c6305fb1,2018,4,580
4524,河南,410000,346393c2c6305fb1,2018,4,316
4525,浙江,330000,346393c2c6305fb1,2018,4,48
4526,湖北,420000,346393c2c6305fb1,2018,4,127
4527,湖南,430000,346393c2c6305fb1,2018,4,154
4528,福建,350000,346393c2c6305fb1,2018,4,33
4529,辽宁,210000,346393c2c6305fb1,2018,4,146
4530,重庆,500000,346393c2c6305fb1,2018,4,16
4531,陕西,610000,346393c2c6305fb1,2018,4,102
4532,黑龙江,230000,346393c2c6305fb1,2018,4,107
4533,上海,310000,02aab221aabc03b9,2018,4,764
4534,云南,530000,02aab221aabc03b9,2018,4,249
4535,内蒙古,150000,02aab221aabc03b9,2018,4,104
4536,北京,110000,02aab221aabc03b9,2018,4,681
4537,四川,510000,02aab221aabc03b9,2018,4,636
4538,安徽,340000,02aab221aabc03b9,2018,4,396
4539,山东,370000,02aab221aabc03b9,2018,4,575
4540,山西,140000,02aab221aabc03b9,2018,4,148
4541,广东,440000,02aab221aabc03b9,2018,4,1339
4542,广西,450000,02aab221aabc03b9,2018,4,170
4543,江苏,320000,02aab221aabc03b9,2018,4,1536
4544,江西,360000,02aab221aabc03b9,2018,4,262
4545,河北,130000,02aab221aabc03b9,2018,4,401
4546,河南,410000,02aab221aabc03b9,2018,4,353
4547,浙江,330000,02aab221aabc03b9,2018,4,1534
4548,湖北,420000,02aab221aabc03b9,2018,4,379
4549,湖南,430000,02aab221aabc03b9,2018,4,325
4550,福建,350000,02aab221aabc03b9,2018,4,500
4551,辽宁,210000,02aab221aabc03b9,2018,4,290
4552,重庆,500000,02aab221aabc03b9,2018,4,255
4553,陕西,610000,02aab221aabc03b9,2018,4,241
4554,黑龙江,230000,02aab221aabc03b9,2018,4,114
4555,上海,310000,5d7fb682edd0f937,2018,4,332
4556,云南,530000,5d7fb682edd0f937,2018,4,184
4557,内蒙古,150000,5d7fb682edd0f937,2018,4,107
4558,北京,110000,5d7fb682edd0f937,2018,4,275
4559,四川,510000,5d7fb682edd0f937,2018,4,357
4560,安徽,340000,5d7fb682edd0f937,2018,4,234
4561,山东,370000,5d7fb682edd0f937,2018,4,325
4562,山西,140000,5d7fb682edd0f937,2018,4,108
4563,广东,440000,5d7fb682edd0f937,2018,4,606
4564,广西,450000,5d7fb682edd0f937,2018,4,120
4565,江苏,320000,5d7fb682edd0f937,2018,4,794
4566,江西,360000,5d7fb682edd0f937,2018,4,150
4567,河北,130000,5d7fb682edd0f937,2018,4,222
4568,河南,410000,5d7fb682edd0f937,2018,4,229
4569,浙江,330000,5d7fb682edd0f937,2018,4,778
4570,湖北,420000,5d7fb682edd0f937,2018,4,284
4571,湖南,430000,5d7fb682edd0f937,2018,4,216
4572,福建,350000,5d7fb682edd0f937,2018,4,260
4573,辽宁,210000,5d7fb682edd0f937,2018,4,149
4574,重庆,500000,5d7fb682edd0f937,2018,4,144
4575,陕西,610000,5d7fb682edd0f937,2018,4,138
4576,黑龙江,230000,5d7fb682edd0f937,2018,4,71
4577,上海,310000,a207df29ec9583f0,2018,4,703
4578,云南,530000,a207df29ec9583f0,2018,4,296
4579,内蒙古,150000,a207df29ec9583f0,2018,4,129
4580,北京,110000,a207df29ec9583f0,2018,4,865
4581,四川,510000,a207df29ec9583f0,2018,4,561
4582,安徽,340000,a207df29ec9583f0,2018,4,289
4583,山东,370000,a207df29ec9583f0,2018,4,538
4584,山西,140000,a207df29ec9583f0,2018,4,166
4585,广东,440000,a207df29ec9583f0,2018,4,1247
4586,广西,450000,a207df29ec9583f0,2018,4,175
4587,江苏,320000,a207df29ec9583f0,2018,4,1143
4588,江西,360000,a207df29ec9583f0,2018,4,215
4589,河北,130000,a207df29ec9583f0,2018,4,321
4590,河南,410000,a207df29ec9583f0,2018,4,340
4591,浙江,330000,a207df29ec9583f0,2018,4,1072
4592,湖北,420000,a207df29ec9583f0,2018,4,450
4593,湖南,430000,a207df29ec9583f0,2018,4,296
4594,福建,350000,a207df29ec9583f0,2018,4,373
4595,辽宁,210000,a207df29ec9583f0,2018,4,297
4596,重庆,500000,a207df29ec9583f0,2018,4,242
4597,陕西,610000,a207df29ec9583f0,2018,4,241
4598,黑龙江,230000,a207df29ec9583f0,2018,4,119
4599,上海,310000,b4be3a4917289c82,2018,4,231
4600,云南,530000,b4be3a4917289c82,2018,4,73
4601,内蒙古,150000,b4be3a4917289c82,2018,4,32
4602,北京,110000,b4be3a4917289c82,2018,4,156
4603,四川,510000,b4be3a4917289c82,2018,4,212
4604,安徽,340000,b4be3a4917289c82,2018,4,134
4605,山东,370000,b4be3a4917289c82,2018,4,242
4606,山西,140000,b4be3a4917289c82,2018,4,35
4607,广东,440000,b4be3a4917289c82,2018,4,286
4608,广西,450000,b4be3a4917289c82,2018,4,48
4609,江苏,320000,b4be3a4917289c82,2018,4,543
4610,江西,360000,b4be3a4917289c82,2018,4,61
4611,河北,130000,b4be3a4917289c82,2018,4,165
4612,河南,410000,b4be3a4917289c82,2018,4,129
4613,浙江,330000,b4be3a4917289c82,2018,4,614
4614,湖北,420000,b4be3a4917289c82,2018,4,107
4615,湖南,430000,b4be3a4917289c82,2018,4,91
4616,福建,350000,b4be3a4917289c82,2018,4,71
4617,辽宁,210000,b4be3a4917289c82,2018,4,73
4618,重庆,500000,b4be3a4917289c82,2018,4,59
4619,陕西,610000,b4be3a4917289c82,2018,4,76
4620,黑龙江,230000,b4be3a4917289c82,2018,4,25
4621,上海,310000,ef76a85c4b39f693,2018,4,655
4622,云南,530000,ef76a85c4b39f693,2018,4,234
4623,内蒙古,150000,ef76a85c4b39f693,2018,4,168
4624,北京,110000,ef76a85c4b39f693,2018,4,604
4625,四川,510000,ef76a85c4b39f693,2018,4,693
4626,安徽,340000,ef76a85c4b39f693,2018,4,481
4627,山东,370000,ef76a85c4b39f693,2018,4,690
4628,山西,140000,ef76a85c4b39f693,2018,4,155
4629,广东,440000,ef76a85c4b39f693,2018,4,1018
4630,广西,450000,ef76a85c4b39f693,2018,4,146
4631,江苏,320000,ef76a85c4b39f693,2018,4,1465
4632,江西,360000,ef76a85c4b39f693,2018,4,281
4633,河北,130000,ef76a85c4b39f693,2018,4,522
4634,河南,410000,ef76a85c4b39f693,2018,4,458
4635,浙江,330000,ef76a85c4b39f693,2018,4,1811
4636,湖北,420000,ef76a85c4b39f693,2018,4,420
4637,湖南,430000,ef76a85c4b39f693,2018,4,397
4638,福建,350000,ef76a85c4b39f693,2018,4,287
4639,辽宁,210000,ef76a85c4b39f693,2018,4,528
4640,重庆,500000,ef76a85c4b39f693,2018,4,213
4641,陕西,610000,ef76a85c4b39f693,2018,4,334
4642,黑龙江,230000,ef76a85c4b39f693,2018,4,164
4643,上海,310000,bb9fbec9a2833839,2018,4,509
4644,云南,530000,bb9fbec9a2833839,2018,4,214
4645,内蒙古,150000,bb9fbec9a2833839,2018,4,176
4646,北京,110000,bb9fbec9a2833839,2018,4,324
4647,四川,510000,bb9fbec9a2833839,2018,4,464
4648,安徽,340000,bb9fbec9a2833839,2018,4,327
4649,山东,370000,bb9fbec9a2833839,2018,4,628
4650,山西,140000,bb9fbec9a2833839,2018,4,157
4651,广东,440000,bb9fbec9a2833839,2018,4,903
4652,广西,450000,bb9fbec9a2833839,2018,4,138
4653,江苏,320000,bb9fbec9a2833839,2018,4,1165
4654,江西,360000,bb9fbec9a2833839,2018,4,227
4655,河北,130000,bb9fbec9a2833839,2018,4,416
4656,河南,410000,bb9fbec9a2833839,2018,4,335
4657,浙江,330000,bb9fbec9a2833839,2018,4,1441
4658,湖北,420000,bb9fbec9a2833839,2018,4,407
4659,湖南,430000,bb9fbec9a2833839,2018,4,326
4660,福建,350000,bb9fbec9a2833839,2018,4,289
4661,辽宁,210000,bb9fbec9a2833839,2018,4,195
4662,重庆,500000,bb9fbec9a2833839,2018,4,137
4663,陕西,610000,bb9fbec9a2833839,2018,4,180
4664,黑龙江,230000,bb9fbec9a2833839,2018,4,90
4665,上海,310000,da457d15788fe8ee,2018,4,631
4666,云南,530000,da457d15788fe8ee,2018,4,291
4667,内蒙古,150000,da457d15788fe8ee,2018,4,191
4668,北京,110000,da457d15788fe8ee,2018,4,1023
4669,四川,510000,da457d15788fe8ee,2018,4,652
4670,安徽,340000,da457d15788fe8ee,2018,4,381
4671,山东,370000,da457d15788fe8ee,2018,4,664
4672,山西,140000,da457d15788fe8ee,2018,4,169
4673,广东,440000,da457d15788fe8ee,2018,4,1541
4674,广西,450000,da457d15788fe8ee,2018,4,207
4675,江苏,320000,da457d15788fe8ee,2018,4,1340
4676,江西,360000,da457d15788fe8ee,2018,4,305
4677,河北,130000,da457d15788fe8ee,2018,4,544
4678,河南,410000,da457d15788fe8ee,2018,4,432
4679,浙江,330000,da457d15788fe8ee,2018,4,1642
4680,湖北,420000,da457d15788fe8ee,2018,4,525
4681,湖南,430000,da457d15788fe8ee,2018,4,461
4682,福建,350000,da457d15788fe8ee,2018,4,321
4683,辽宁,210000,da457d15788fe8ee,2018,4,479
4684,重庆,500000,da457d15788fe8ee,2018,4,230
4685,陕西,610000,da457d15788fe8ee,2018,4,316
4686,黑龙江,230000,da457d15788fe8ee,2018,4,152
4687,上海,310000,6858d6dfe680bdf7,2018,4,642
4688,云南,530000,6858d6dfe680bdf7,2018,4,283
4689,内蒙古,150000,6858d6dfe680bdf7,2018,4,90
4690,北京,110000,6858d6dfe680bdf7,2018,4,686
4691,四川,510000,6858d6dfe680bdf7,2018,4,632
4692,安徽,340000,6858d6dfe680bdf7,2018,4,444
4693,山东,370000,6858d6dfe680bdf7,2018,4,580
4694,山西,140000,6858d6dfe680bdf7,2018,4,104
4695,广东,440000,6858d6dfe680bdf7,2018,4,1519
4696,广西,450000,6858d6dfe680bdf7,2018,4,190
4697,江苏,320000,6858d6dfe680bdf7,2018,4,1437
4698,江西,360000,6858d6dfe680bdf7,2018,4,233
4699,河北,130000,6858d6dfe680bdf7,2018,4,501
4700,河南,410000,6858d6dfe680bdf7,2018,4,446
4701,浙江,330000,6858d6dfe680bdf7,2018,4,1972
4702,湖北,420000,6858d6dfe680bdf7,2018,4,376
4703,湖南,430000,6858d6dfe680bdf7,2018,4,412
4704,福建,350000,6858d6dfe680bdf7,2018,4,382
4705,辽宁,210000,6858d6dfe680bdf7,2018,4,260
4706,重庆,500000,6858d6dfe680bdf7,2018,4,280
4707,陕西,610000,6858d6dfe680bdf7,2018,4,227
4708,黑龙江,230000,6858d6dfe680bdf7,2018,4,101
4709,上海,310000,79de4e4b24c35b04,2018,4,307
4710,云南,530000,79de4e4b24c35b04,2018,4,697
4711,内蒙古,150000,79de4e4b24c35b04,2018,4,242
4712,北京,110000,79de4e4b24c35b04,2018,4,85
4713,四川,510000,79de4e4b24c35b04,2018,4,376
4714,安徽,340000,79de4e4b24c35b04,2018,4,1145
4715,山东,370000,79de4e4b24c35b04,2018,4,2566
4716,山西,140000,79de4e4b24c35b04,2018,4,743
4717,广东,440000,79de4e4b24c35b04,2018,4,3994
4718,广西,450000,79de4e4b24c35b04,2018,4,2266
4719,江苏,320000,79de4e4b24c35b04,2018,4,1895
4720,江西,360000,79de4e4b24c35b04,2018,4,529
4721,河北,130000,79de4e4b24c35b04,2018,4,1753
4722,河南,410000,79de4e4b24c35b04,2018,4,3985
4723,浙江,330000,79de4e4b24c35b04,2018,4,1170
4724,湖北,420000,79de4e4b24c35b04,2018,4,526
4725,湖南,430000,79de4e4b24c35b04,2018,4,1007
4726,福建,350000,79de4e4b24c35b04,2018,4,462
4727,辽宁,210000,79de4e4b24c35b04,2018,4,786
4728,重庆,500000,79de4e4b24c35b04,2018,4,98
4729,陕西,610000,79de4e4b24c35b04,2018,4,872
4730,黑龙江,230000,79de4e4b24c35b04,2018,4,720
4731,上海,310000,12f8b7e14947c34d,2018,4,937
4732,云南,530000,12f8b7e14947c34d,2018,4,338
4733,内蒙古,150000,12f8b7e14947c34d,2018,4,428
4734,北京,110000,12f8b7e14947c34d,2018,4,15
4735,四川,510000,12f8b7e14947c34d,2018,4,844
4736,安徽,340000,12f8b7e14947c34d,2018,4,460
4737,山东,370000,12f8b7e14947c34d,2018,4,1119
4738,山西,140000,12f8b7e14947c34d,2018,4,321
4739,广东,440000,12f8b7e14947c34d,2018,4,323
4740,广西,450000,12f8b7e14947c34d,2018,4,97
4741,江苏,320000,12f8b7e14947c34d,2018,4,1392
4742,江西,360000,12f8b7e14947c34d,2018,4,373
4743,河北,130000,12f8b7e14947c34d,2018,4,912
4744,河南,410000,12f8b7e14947c34d,2018,4,843
4745,浙江,330000,12f8b7e14947c34d,2018,4,886
4746,湖北,420000,12f8b7e14947c34d,2018,4,278
4747,湖南,430000,12f8b7e14947c34d,2018,4,530
4748,福建,350000,12f8b7e14947c34d,2018,4,283
4749,辽宁,210000,12f8b7e14947c34d,2018,4,110
4750,重庆,500000,12f8b7e14947c34d,2018,4,161
4751,陕西,610000,12f8b7e14947c34d,2018,4,978
4752,黑龙江,230000,12f8b7e14947c34d,2018,4,101
4753,上海,310000,04e66e578f653ab9,2018,4,657
4754,云南,530000,04e66e578f653ab9,2018,4,242
4755,内蒙古,150000,04e66e578f653ab9,2018,4,89
4756,北京,110000,04e66e578f653ab9,2018,4,170
4757,四川,510000,04e66e578f653ab9,2018,4,348
4758,安徽,340000,04e66e578f653ab9,2018,4,207
4759,山东,370000,04e66e578f653ab9,2018,4,457
4760,山西,140000,04e66e578f653ab9,2018,4,104
4761,广东,440000,04e66e578f653ab9,2018,4,180
4762,广西,450000,04e66e578f653ab9,2018,4,50
4763,江苏,320000,04e66e578f653ab9,2018,4,647
4764,江西,360000,04e66e578f653ab9,2018,4,101
4765,河北,130000,04e66e578f653ab9,2018,4,313
4766,河南,410000,04e66e578f653ab9,2018,4,346
4767,浙江,330000,04e66e578f653ab9,2018,4,472
4768,湖北,420000,04e66e578f653ab9,2018,4,114
4769,湖南,430000,04e66e578f653ab9,2018,4,187
4770,福建,350000,04e66e578f653ab9,2018,4,131
4771,辽宁,210000,04e66e578f653ab9,2018,4,63
4772,重庆,500000,04e66e578f653ab9,2018,4,133
4773,陕西,610000,04e66e578f653ab9,2018,4,212
4774,黑龙江,230000,04e66e578f653ab9,2018,4,57
4775,上海,310000,dff803b4024d261d,2018,4,245
4776,云南,530000,dff803b4024d261d,2018,4,82
4777,内蒙古,150000,dff803b4024d261d,2018,4,116
4778,北京,110000,dff803b4024d261d,2018,4,597
4779,四川,510000,dff803b4024d261d,2018,4,442
4780,安徽,340000,dff803b4024d261d,2018,4,241
4781,山东,370000,dff803b4024d261d,2018,4,970
4782,山西,140000,dff803b4024d261d,2018,4,218
4783,广东,440000,dff803b4024d261d,2018,4,2406
4784,广西,450000,dff803b4024d261d,2018,4,296
4785,江苏,320000,dff803b4024d261d,2018,4,904
4786,江西,360000,dff803b4024d261d,2018,4,284
4787,河北,130000,dff803b4024d261d,2018,4,632
4788,河南,410000,dff803b4024d261d,2018,4,352
4789,浙江,330000,dff803b4024d261d,2018,4,842
4790,湖北,420000,dff803b4024d261d,2018,4,615
4791,湖南,430000,dff803b4024d261d,2018,4,492
4792,福建,350000,dff803b4024d261d,2018,4,772
4793,辽宁,210000,dff803b4024d261d,2018,4,318
4794,重庆,500000,dff803b4024d261d,2018,4,393
4795,陕西,610000,dff803b4024d261d,2018,4,210
4796,黑龙江,230000,dff803b4024d261d,2018,4,269
4797,上海,310000,61e73e32ad101892,2018,4,215
4798,云南,530000,61e73e32ad101892,2018,4,362
4799,内蒙古,150000,61e73e32ad101892,2018,4,596
4800,北京,110000,61e73e32ad101892,2018,4,785
4801,四川,510000,61e73e32ad101892,2018,4,814
4802,安徽,340000,61e73e32ad101892,2018,4,251
4803,山东,370000,61e73e32ad101892,2018,4,948
4804,山西,140000,61e73e32ad101892,2018,4,373
4805,广东,440000,61e73e32ad101892,2018,4,2369
4806,广西,450000,61e73e32ad101892,2018,4,348
4807,江苏,320000,61e73e32ad101892,2018,4,655
4808,江西,360000,61e73e32ad101892,2018,4,322
4809,河北,130000,61e73e32ad101892,2018,4,1186
4810,河南,410000,61e73e32ad101892,2018,4,784
4811,浙江,330000,61e73e32ad101892,2018,4,700
4812,湖北,420000,61e73e32ad101892,2018,4,1394
4813,湖南,430000,61e73e32ad101892,2018,4,640
4814,福建,350000,61e73e32ad101892,2018,4,377
4815,辽宁,210000,61e73e32ad101892,2018,4,896
4816,重庆,500000,61e73e32ad101892,2018,4,487
4817,陕西,610000,61e73e32ad101892,2018,4,604
4818,黑龙江,230000,61e73e32ad101892,2018,4,464
4819,上海,310000,a432c483b5beb856,2018,4,95
